order_number,order_line_number,customer_key,product_key,order_date,ship_date,location_key,payment_type,payment_provider,shipping_type,carrier,quantity,unit_price,unit_cost,discount_amount,tax_amount,shipping_cost,line_total,line_profit,order_total,order_status
ORD-00001957,1,CUST-000601,PROD-000162,2025-08-22,2025-08-23,LOC-0039,Credit Card,Visa,Express,FedEx,4,1003.37,401.74,0.0,321.08,6.33,4013.48,2406.52,4340.89,Delivered
ORD-00001958,1,CUST-000281,PROD-000120,2024-09-09,2024-09-12,LOC-0009,Debit Card,Mastercard,Express,UPS,1,855.49,387.28,0.0,68.44,13.62,855.49,468.21,937.55,Shipped
ORD-00001958,2,CUST-000281,PROD-000277,2024-09-09,2024-09-12,LOC-0009,Debit Card,Mastercard,Express,UPS,4,871.46,447.2,0.0,278.87,0.0,3485.84,1697.04,4702.26,Shipped
ORD-00001959,1,CUST-000136,PROD-000231,2025-04-26,,LOC-0036,Debit Card,Visa,Overnight,FedEx,2,1152.69,464.28,0.0,184.43,7.38,2305.38,1376.82,2497.19,Processing
ORD-00001959,2,CUST-000136,PROD-000078,2025-04-26,,LOC-0036,Debit Card,Visa,Overnight,FedEx,1,726.92,319.5,0.0,58.15,0.0,726.92,407.42,3282.26,Processing
ORD-00001960,1,CUST-000512,PROD-000265,2025-09-20,2025-09-21,LOC-0037,Debit Card,Visa,Standard,UPS,5,1009.43,491.97,0.0,403.77,12.12,5047.15,2587.3,5463.04,Delivered
ORD-00001961,1,CUST-000218,PROD-000095,2024-04-02,2024-04-03,LOC-0003,Credit Card,Mastercard,Standard,USPS,2,207.32,99.12,20.91,31.5,5.63,393.73,195.49,430.86,Delivered
ORD-00001962,1,CUST-000473,PROD-000431,2025-04-03,2025-04-04,LOC-0003,Credit Card,Visa,Overnight,FedEx,5,218.83,114.87,0.0,87.53,10.58,1094.15,519.8,1192.26,Delivered
ORD-00001962,2,CUST-000473,PROD-000247,2025-04-03,2025-04-04,LOC-0003,Credit Card,Visa,Overnight,FedEx,4,617.67,313.69,394.19,166.12,0.0,2076.49,821.73,3434.87,Delivered
ORD-00001962,3,CUST-000473,PROD-000097,2025-04-03,2025-04-04,LOC-0003,Credit Card,Visa,Overnight,FedEx,3,463.82,257.14,0.0,111.32,0.0,1391.46,620.04,4937.65,Delivered
ORD-00001963,1,CUST-000064,PROD-000333,2024-10-10,,LOC-0016,Debit Card,Mastercard,Express,FedEx,2,637.42,262.54,0.0,101.99,5.85,1274.84,749.76,1382.68,Processing
ORD-00001964,1,CUST-000049,PROD-000162,2025-09-24,2025-09-26,LOC-0027,Credit Card,American Express,Standard,UPS,3,1003.37,401.74,0.0,240.81,14.82,3010.11,1804.89,3265.74,Shipped
ORD-00001965,1,CUST-000693,PROD-000396,2024-08-16,2024-08-17,LOC-0001,Debit Card,Visa,Overnight,UPS,1,1106.2,449.03,0.0,88.5,12.52,1106.2,657.17,1207.22,Shipped
ORD-00001965,2,CUST-000693,PROD-000002,2024-08-16,2024-08-17,LOC-0001,Debit Card,Visa,Overnight,UPS,3,359.74,242.45,0.0,86.34,0.0,1079.22,351.87,2372.78,Shipped
ORD-00001966,1,CUST-000338,PROD-000428,2024-01-25,,LOC-0038,Digital Wallet,Apple Pay,Express,UPS,1,613.36,375.64,0.0,49.07,14.03,613.36,237.72,676.46,Cancelled
ORD-00001967,1,CUST-000444,PROD-000048,2024-05-18,,LOC-0025,Digital Wallet,Apple Pay,Express,FedEx,1,48.9,29.91,8.78,3.21,14.16,40.12,10.21,57.49,Cancelled
ORD-00001968,1,CUST-000089,PROD-000414,2024-07-15,2024-07-18,LOC-0015,Debit Card,Mastercard,Standard,USPS,4,392.27,166.64,0.0,125.53,6.01,1569.08,902.52,1700.62,Shipped
ORD-00001969,1,CUST-000945,PROD-000268,2025-10-18,,LOC-0018,Digital Wallet,Google Pay,Standard,USPS,5,43.68,28.32,44.68,13.9,12.6,173.72,32.12,200.22,Processing
ORD-00001970,1,CUST-000562,PROD-000372,2023-12-23,2023-12-26,LOC-0010,Digital Wallet,Apple Pay,Overnight,FedEx,5,202.11,116.82,0.0,80.84,9.05,1010.55,426.45,1100.44,Delivered
ORD-00001971,1,CUST-000471,PROD-000285,2024-12-30,2025-01-02,LOC-0015,Digital Wallet,Apple Pay,Overnight,FedEx,5,137.87,60.44,0.0,55.15,10.66,689.35,387.15,755.16,Shipped
ORD-00001972,1,CUST-000699,PROD-000016,2024-12-18,2024-12-20,LOC-0040,Credit Card,Mastercard,Express,FedEx,3,868.34,366.37,0.0,208.4,9.29,2605.02,1505.91,2822.71,Delivered
ORD-00001973,1,CUST-000865,PROD-000305,2024-09-24,2024-09-26,LOC-0025,Credit Card,Visa,Overnight,UPS,2,627.22,446.06,299.38,76.4,6.33,955.06,62.94,1037.79,Delivered
ORD-00001973,2,CUST-000865,PROD-000392,2024-09-24,2024-09-26,LOC-0025,Credit Card,Visa,Overnight,UPS,3,988.65,496.95,0.0,237.28,0.0,2965.95,1475.1,4241.02,Delivered
ORD-00001973,3,CUST-000865,PROD-000268,2024-09-24,2024-09-26,LOC-0025,Credit Card,Visa,Overnight,UPS,5,43.68,28.32,0.0,17.47,0.0,218.4,76.8,4476.89,Delivered
ORD-00001973,4,CUST-000865,PROD-000195,2024-09-24,2024-09-26,LOC-0025,Credit Card,Visa,Overnight,UPS,1,379.47,189.87,0.0,30.36,0.0,379.47,189.6,4886.72,Delivered
ORD-00001974,1,CUST-000876,PROD-000402,2025-07-08,2025-07-11,LOC-0024,Credit Card,American Express,Standard,USPS,4,387.12,219.54,0.0,123.88,10.1,1548.48,670.32,1682.46,Delivered
ORD-00001974,2,CUST-000876,PROD-000061,2025-07-08,2025-07-11,LOC-0024,Credit Card,American Express,Standard,USPS,4,101.77,44.52,0.0,32.57,0.0,407.08,229.0,2122.11,Delivered
ORD-00001975,1,CUST-000093,PROD-000309,2025-03-14,2025-03-15,LOC-0032,Debit Card,Mastercard,Express,UPS,2,606.86,290.7,0.0,97.1,5.97,1213.72,632.32,1316.79,Delivered
ORD-00001976,1,CUST-000855,PROD-000365,2024-02-05,2024-02-06,LOC-0018,Credit Card,Mastercard,Overnight,FedEx,5,57.42,39.23,0.0,22.97,6.38,287.1,90.95,316.45,Delivered
ORD-00001977,1,CUST-000167,PROD-000028,2025-04-23,2025-04-25,LOC-0022,Credit Card,Mastercard,Express,UPS,3,147.57,62.1,0.0,35.42,8.66,442.71,256.41,486.79,Delivered
ORD-00001977,2,CUST-000167,PROD-000054,2025-04-23,2025-04-25,LOC-0022,Credit Card,Mastercard,Express,UPS,5,264.58,127.77,0.0,105.83,0.0,1322.9,684.05,1915.52,Delivered
ORD-00001978,1,CUST-000498,PROD-000065,2025-01-29,2025-01-30,LOC-0021,Digital Wallet,Apple Pay,Overnight,FedEx,1,135.43,86.6,0.0,10.83,6.42,135.43,48.83,152.68,Shipped
ORD-00001978,2,CUST-000498,PROD-000188,2025-01-29,2025-01-30,LOC-0021,Digital Wallet,Apple Pay,Overnight,FedEx,4,137.33,61.01,0.0,43.95,0.0,549.32,305.28,745.95,Shipped
ORD-00001978,3,CUST-000498,PROD-000010,2025-01-29,2025-01-30,LOC-0021,Digital Wallet,Apple Pay,Overnight,FedEx,1,1011.55,427.11,131.36,70.42,0.0,880.19,453.08,1696.56,Shipped
ORD-00001978,4,CUST-000498,PROD-000461,2025-01-29,2025-01-30,LOC-0021,Digital Wallet,Apple Pay,Overnight,FedEx,3,488.43,300.01,0.0,117.22,0.0,1465.29,565.26,3279.07,Shipped
ORD-00001978,5,CUST-000498,PROD-000236,2025-01-29,2025-01-30,LOC-0021,Digital Wallet,Apple Pay,Overnight,FedEx,2,639.33,389.1,0.0,102.29,0.0,1278.66,500.46,4660.02,Shipped
ORD-00001979,1,CUST-000868,PROD-000313,2024-03-05,,LOC-0012,Credit Card,American Express,Overnight,FedEx,3,249.43,178.0,0.0,59.86,13.85,748.29,214.29,822.0,Processing
ORD-00001980,1,CUST-000060,PROD-000353,2025-06-26,2025-06-29,LOC-0034,Credit Card,American Express,Standard,UPS,3,954.65,469.66,0.0,229.12,7.4,2863.95,1454.97,3100.47,Delivered
ORD-00001981,1,CUST-000430,PROD-000034,2025-01-11,2025-01-14,LOC-0024,Credit Card,Visa,Express,UPS,1,1175.46,489.96,0.0,94.04,14.43,1175.46,685.5,1283.93,Delivered
ORD-00001982,1,CUST-000772,PROD-000191,2025-07-16,,LOC-0006,Credit Card,Mastercard,Overnight,FedEx,1,928.86,385.2,0.0,74.31,13.44,928.86,543.66,1016.61,Processing
ORD-00001982,2,CUST-000772,PROD-000056,2025-07-16,,LOC-0006,Credit Card,Mastercard,Overnight,FedEx,1,742.98,387.54,0.0,59.44,0.0,742.98,355.44,1819.03,Processing
ORD-00001983,1,CUST-000766,PROD-000028,2025-09-14,,LOC-0024,Debit Card,Visa,Express,UPS,5,147.57,62.1,43.36,55.56,9.62,694.49,383.99,759.67,Processing
ORD-00001983,2,CUST-000766,PROD-000304,2025-09-14,,LOC-0024,Debit Card,Visa,Express,UPS,3,512.24,348.34,0.0,122.94,0.0,1536.72,491.7,2419.33,Processing
ORD-00001984,1,CUST-000496,PROD-000365,2025-03-01,2025-03-04,LOC-0006,Debit Card,Mastercard,Overnight,FedEx,3,57.42,39.23,0.0,13.78,7.27,172.26,54.57,193.31,Delivered
ORD-00001985,1,CUST-000817,PROD-000177,2024-08-28,2024-08-30,LOC-0027,Debit Card,Visa,Express,UPS,2,871.82,369.49,0.0,139.49,7.79,1743.64,1004.66,1890.92,Delivered
ORD-00001986,1,CUST-000119,PROD-000104,2024-07-03,2024-07-06,LOC-0006,Credit Card,American Express,Express,UPS,3,723.59,404.1,0.0,173.66,5.83,2170.77,958.47,2350.26,Delivered
ORD-00001986,2,CUST-000119,PROD-000372,2024-07-03,2024-07-06,LOC-0006,Credit Card,American Express,Express,UPS,1,202.11,116.82,23.54,14.29,0.0,178.57,61.75,2543.12,Delivered
ORD-00001987,1,CUST-000794,PROD-000094,2025-05-18,2025-05-21,LOC-0026,Debit Card,Visa,Overnight,UPS,1,654.51,434.98,0.0,52.36,7.97,654.51,219.53,714.84,Delivered
ORD-00001987,2,CUST-000794,PROD-000402,2025-05-18,2025-05-21,LOC-0026,Debit Card,Visa,Overnight,UPS,3,387.12,219.54,0.0,92.91,0.0,1161.36,502.74,1969.11,Delivered
ORD-00001988,1,CUST-000903,PROD-000031,2024-04-25,2024-04-27,LOC-0010,Digital Wallet,Apple Pay,Overnight,FedEx,4,814.11,332.64,0.0,260.52,14.79,3256.44,1925.88,3531.75,Shipped
ORD-00001989,1,CUST-000764,PROD-000129,2025-01-03,2025-01-04,LOC-0038,Debit Card,Visa,Overnight,UPS,3,140.65,72.84,0.0,33.76,10.03,421.95,203.43,465.74,Delivered
ORD-00001990,1,CUST-000991,PROD-000469,2025-03-31,2025-04-01,LOC-0025,Debit Card,Mastercard,Express,UPS,2,165.91,104.04,0.0,26.55,8.31,331.82,123.74,366.68,Delivered
ORD-00001991,1,CUST-000836,PROD-000230,2024-08-15,2024-08-17,LOC-0004,Digital Wallet,Apple Pay,Express,FedEx,5,1168.43,484.72,0.0,467.37,5.8,5842.15,3418.55,6315.32,Delivered
ORD-00001991,2,CUST-000836,PROD-000082,2024-08-15,2024-08-17,LOC-0004,Digital Wallet,Apple Pay,Express,FedEx,2,174.25,88.02,0.0,27.88,0.0,348.5,172.46,6691.7,Delivered
ORD-00001991,3,CUST-000836,PROD-000005,2024-08-15,2024-08-17,LOC-0004,Digital Wallet,Apple Pay,Express,FedEx,5,841.98,486.83,999.36,256.84,0.0,3210.54,776.39,10159.08,Delivered
ORD-00001991,4,CUST-000836,PROD-000167,2024-08-15,2024-08-17,LOC-0004,Digital Wallet,Apple Pay,Express,FedEx,1,903.53,469.34,158.83,59.58,0.0,744.7,275.36,10963.36,Delivered
ORD-00001992,1,CUST-000029,PROD-000487,2024-12-16,2024-12-19,LOC-0007,Debit Card,Visa,Standard,USPS,1,73.54,35.53,0.0,5.88,9.63,73.54,38.01,89.05,Delivered
ORD-00001993,1,CUST-000398,PROD-000413,2025-05-20,2025-05-23,LOC-0002,Credit Card,American Express,Express,FedEx,3,420.37,192.87,0.0,100.89,9.45,1261.11,682.5,1371.45,Delivered
ORD-00001994,1,CUST-000704,PROD-000318,2025-02-11,2025-02-12,LOC-0002,Digital Wallet,Apple Pay,Overnight,UPS,3,840.44,342.46,0.0,201.71,8.15,2521.32,1493.94,2731.18,Shipped
ORD-00001994,2,CUST-000704,PROD-000138,2025-02-11,2025-02-12,LOC-0002,Digital Wallet,Apple Pay,Overnight,UPS,1,500.6,243.5,0.0,40.05,0.0,500.6,257.1,3271.83,Shipped
ORD-00001994,3,CUST-000704,PROD-000458,2025-02-11,2025-02-12,LOC-0002,Digital Wallet,Apple Pay,Overnight,UPS,1,359.41,176.37,0.0,28.75,0.0,359.41,183.04,3659.99,Shipped
ORD-00001995,1,CUST-000923,PROD-000081,2024-12-03,2024-12-06,LOC-0023,Credit Card,Visa,Standard,USPS,4,247.17,188.29,0.0,79.09,12.0,988.68,235.52,1079.77,Delivered
ORD-00001996,1,CUST-000328,PROD-000352,2025-02-17,2025-02-18,LOC-0012,Digital Wallet,PayPal,Overnight,UPS,5,827.96,388.56,0.0,331.18,11.34,4139.8,2197.0,4482.32,Delivered
ORD-00001997,1,CUST-000033,PROD-000361,2024-05-19,2024-05-20,LOC-0032,Credit Card,Mastercard,Express,UPS,2,226.83,107.39,0.0,36.29,9.64,453.66,238.88,499.59,Delivered
ORD-00001998,1,CUST-000954,PROD-000015,2024-06-27,2024-06-30,LOC-0038,Digital Wallet,PayPal,Overnight,UPS,2,173.5,98.82,0.0,27.76,13.29,347.0,149.36,388.05,Delivered
ORD-00001999,1,CUST-000403,PROD-000396,2025-01-22,2025-01-25,LOC-0040,Debit Card,Visa,Express,FedEx,1,1106.2,449.03,0.0,88.5,13.97,1106.2,657.17,1208.67,Delivered
ORD-00002000,1,CUST-000285,PROD-000260,2023-12-13,2023-12-14,LOC-0014,Digital Wallet,Apple Pay,Standard,USPS,5,307.67,173.31,0.0,123.07,12.6,1538.35,671.8,1674.02,Delivered
ORD-00002001,1,CUST-000556,PROD-000173,2024-02-15,2024-02-18,LOC-0007,Debit Card,Visa,Overnight,UPS,5,222.39,104.55,0.0,88.96,6.74,1111.95,589.2,1207.65,Delivered
ORD-00002002,1,CUST-000355,PROD-000024,2025-05-22,2025-05-23,LOC-0024,Digital Wallet,PayPal,Standard,UPS,3,14.2,10.08,0.0,3.41,5.33,42.6,12.36,51.34,Shipped
ORD-00002003,1,CUST-000499,PROD-000293,2024-04-20,2024-04-23,LOC-0001,Credit Card,Visa,Express,UPS,4,327.67,165.13,0.0,104.85,14.09,1310.68,650.16,1429.62,Delivered
ORD-00002004,1,CUST-000076,PROD-000023,2024-04-27,2024-04-30,LOC-0029,Digital Wallet,Google Pay,Express,FedEx,2,408.35,164.87,0.0,65.34,10.01,816.7,486.96,892.05,Delivered
ORD-00002005,1,CUST-000129,PROD-000298,2024-07-26,2024-07-27,LOC-0013,Debit Card,Mastercard,Express,FedEx,3,1068.58,463.0,0.0,256.46,5.21,3205.74,1816.74,3467.41,Shipped
ORD-00002006,1,CUST-000470,PROD-000112,2024-11-21,2024-11-22,LOC-0022,Digital Wallet,PayPal,Standard,USPS,2,1081.38,473.4,0.0,173.02,13.28,2162.76,1215.96,2349.06,Delivered
ORD-00002007,1,CUST-000218,PROD-000461,2024-07-15,,LOC-0021,Debit Card,Mastercard,Standard,UPS,4,488.43,300.01,139.01,145.18,10.37,1814.71,614.67,1970.26,Cancelled
ORD-00002008,1,CUST-000063,PROD-000405,2025-07-13,2025-07-16,LOC-0037,Credit Card,American Express,Standard,UPS,2,80.84,52.18,0.0,12.93,13.56,161.68,57.32,188.17,Delivered
ORD-00002009,1,CUST-000755,PROD-000024,2024-02-20,2024-02-23,LOC-0003,Digital Wallet,Apple Pay,Overnight,UPS,3,14.2,10.08,0.0,3.41,11.37,42.6,12.36,57.38,Shipped
ORD-00002009,2,CUST-000755,PROD-000285,2024-02-20,2024-02-23,LOC-0003,Digital Wallet,Apple Pay,Overnight,UPS,4,137.87,60.44,0.0,44.12,0.0,551.48,309.72,652.98,Shipped
ORD-00002010,1,CUST-000156,PROD-000202,2024-11-14,,LOC-0008,Credit Card,Mastercard,Express,UPS,4,296.42,203.22,0.0,94.85,6.36,1185.68,372.8,1286.89,Processing
ORD-00002010,2,CUST-000156,PROD-000145,2024-11-14,,LOC-0008,Credit Card,Mastercard,Express,UPS,3,46.34,21.32,0.0,11.12,0.0,139.02,75.06,1437.03,Processing
ORD-00002010,3,CUST-000156,PROD-000234,2024-11-14,,LOC-0008,Credit Card,Mastercard,Express,UPS,3,560.93,415.23,0.0,134.62,0.0,1682.79,437.1,3254.44,Processing
ORD-00002010,4,CUST-000156,PROD-000285,2024-11-14,,LOC-0008,Credit Card,Mastercard,Express,UPS,5,137.87,60.44,0.0,55.15,0.0,689.35,387.15,3998.94,Processing
ORD-00002010,5,CUST-000156,PROD-000441,2024-11-14,,LOC-0008,Credit Card,Mastercard,Express,UPS,2,1181.8,475.57,398.7,157.19,0.0,1964.9,1013.76,6121.03,Processing
ORD-00002011,1,CUST-000434,PROD-000215,2024-04-13,2024-04-15,LOC-0003,Debit Card,Visa,Standard,UPS,2,216.57,123.27,0.0,34.65,13.85,433.14,186.6,481.64,Delivered
ORD-00002012,1,CUST-000379,PROD-000238,2024-08-22,2024-08-23,LOC-0005,Debit Card,Mastercard,Express,UPS,1,876.58,448.22,0.0,70.13,6.26,876.58,428.36,952.97,Delivered
ORD-00002012,2,CUST-000379,PROD-000059,2024-08-22,2024-08-23,LOC-0005,Debit Card,Mastercard,Express,UPS,1,964.61,440.53,0.0,77.17,0.0,964.61,524.08,1994.75,Delivered
ORD-00002012,3,CUST-000379,PROD-000116,2024-08-22,2024-08-23,LOC-0005,Debit Card,Mastercard,Express,UPS,5,720.99,365.81,316.55,263.07,0.0,3288.4,1459.35,5546.22,Delivered
ORD-00002012,4,CUST-000379,PROD-000087,2024-08-22,2024-08-23,LOC-0005,Debit Card,Mastercard,Express,UPS,1,872.58,454.55,0.0,69.81,0.0,872.58,418.03,6488.61,Delivered
ORD-00002013,1,CUST-000677,PROD-000294,2024-04-09,2024-04-11,LOC-0034,Credit Card,Mastercard,Overnight,FedEx,4,592.17,309.63,0.0,189.49,11.86,2368.68,1130.16,2570.03,Delivered
ORD-00002014,1,CUST-000445,PROD-000275,2024-11-14,2024-11-15,LOC-0033,Digital Wallet,Apple Pay,Standard,UPS,3,161.92,66.09,0.0,38.86,10.51,485.76,287.49,535.13,Delivered
ORD-00002014,2,CUST-000445,PROD-000451,2024-11-14,2024-11-15,LOC-0033,Digital Wallet,Apple Pay,Standard,UPS,3,80.54,40.1,0.0,19.33,0.0,241.62,121.32,796.08,Delivered
ORD-00002015,1,CUST-000997,PROD-000265,2025-01-21,2025-01-24,LOC-0007,Digital Wallet,Apple Pay,Overnight,FedEx,1,1009.43,491.97,0.0,80.75,12.5,1009.43,517.46,1102.68,Delivered
ORD-00002015,2,CUST-000997,PROD-000470,2025-01-21,2025-01-24,LOC-0007,Digital Wallet,Apple Pay,Overnight,FedEx,2,439.61,326.99,0.0,70.34,0.0,879.22,225.24,2052.24,Delivered
ORD-00002015,3,CUST-000997,PROD-000359,2025-01-21,2025-01-24,LOC-0007,Digital Wallet,Apple Pay,Overnight,FedEx,5,515.94,381.62,0.0,206.38,0.0,2579.7,671.6,4838.32,Delivered
ORD-00002016,1,CUST-000385,PROD-000412,2025-08-13,2025-08-14,LOC-0033,Digital Wallet,Google Pay,Standard,UPS,5,447.51,245.44,0.0,179.0,14.61,2237.55,1010.35,2431.16,Delivered
ORD-00002017,1,CUST-000055,PROD-000387,2024-01-03,2024-01-06,LOC-0009,Credit Card,American Express,Overnight,UPS,4,136.15,102.64,33.11,40.92,10.51,511.49,100.93,562.92,Delivered
ORD-00002018,1,CUST-000550,PROD-000130,2025-01-15,2025-01-16,LOC-0009,Credit Card,American Express,Standard,USPS,1,522.85,346.31,0.0,41.83,9.87,522.85,176.54,574.55,Delivered
ORD-00002019,1,CUST-000217,PROD-000216,2024-07-17,2024-07-20,LOC-0034,Credit Card,Mastercard,Standard,USPS,3,192.63,101.34,0.0,46.23,12.11,577.89,273.87,636.23,Shipped
ORD-00002019,2,CUST-000217,PROD-000345,2024-07-17,2024-07-20,LOC-0034,Credit Card,Mastercard,Standard,USPS,2,583.93,412.16,0.0,93.43,0.0,1167.86,343.54,1897.52,Shipped
ORD-00002019,3,CUST-000217,PROD-000066,2024-07-17,2024-07-20,LOC-0034,Credit Card,Mastercard,Standard,USPS,1,819.46,341.87,0.0,65.56,0.0,819.46,477.59,2782.54,Shipped
ORD-00002019,4,CUST-000217,PROD-000142,2024-07-17,2024-07-20,LOC-0034,Credit Card,Mastercard,Standard,USPS,2,1121.14,478.73,0.0,179.38,0.0,2242.28,1284.82,5204.2,Shipped
ORD-00002020,1,CUST-000735,PROD-000191,2025-10-05,2025-10-07,LOC-0009,Credit Card,Mastercard,Standard,UPS,2,928.86,385.2,381.52,118.1,6.31,1476.2,705.8,1600.61,Delivered
ORD-00002021,1,CUST-000344,PROD-000101,2024-12-13,,LOC-0027,Debit Card,Mastercard,Express,UPS,1,653.9,298.63,0.0,52.31,13.25,653.9,355.27,719.46,Processing
ORD-00002022,1,CUST-000813,PROD-000204,2024-07-28,2024-07-30,LOC-0030,Digital Wallet,Google Pay,Express,FedEx,5,404.49,203.71,318.44,136.32,6.32,1704.01,685.46,1846.65,Delivered
ORD-00002023,1,CUST-000024,PROD-000453,2023-11-17,2023-11-20,LOC-0006,Digital Wallet,Apple Pay,Overnight,UPS,1,289.76,211.85,0.0,23.18,8.78,289.76,77.91,321.72,Delivered
ORD-00002024,1,CUST-000882,PROD-000484,2025-02-10,,LOC-0038,Debit Card,Visa,Standard,USPS,1,110.09,49.25,0.0,8.81,13.42,110.09,60.84,132.32,Processing
ORD-00002024,2,CUST-000882,PROD-000421,2025-02-10,,LOC-0038,Debit Card,Visa,Standard,USPS,3,97.83,67.12,37.4,20.49,0.0,256.09,54.73,408.9,Processing
ORD-00002025,1,CUST-000582,PROD-000008,2025-01-05,2025-01-06,LOC-0008,Digital Wallet,Apple Pay,Express,UPS,5,869.72,364.55,570.42,302.25,13.85,3778.18,1955.43,4094.28,Delivered
ORD-00002025,2,CUST-000582,PROD-000214,2025-01-05,2025-01-06,LOC-0008,Digital Wallet,Apple Pay,Express,UPS,4,792.18,457.31,0.0,253.5,0.0,3168.72,1339.48,7516.5,Delivered
ORD-00002025,3,CUST-000582,PROD-000457,2025-01-05,2025-01-06,LOC-0008,Digital Wallet,Apple Pay,Express,UPS,1,530.77,249.3,0.0,42.46,0.0,530.77,281.47,8089.73,Delivered
ORD-00002025,4,CUST-000582,PROD-000477,2025-01-05,2025-01-06,LOC-0008,Digital Wallet,Apple Pay,Express,UPS,2,270.21,134.61,82.38,36.64,0.0,458.04,188.82,8584.41,Delivered
ORD-00002026,1,CUST-000371,PROD-000336,2024-01-06,2024-01-09,LOC-0019,Debit Card,Mastercard,Express,FedEx,1,675.97,479.82,0.0,54.08,9.31,675.97,196.15,739.36,Delivered
ORD-00002026,2,CUST-000371,PROD-000351,2024-01-06,2024-01-09,LOC-0019,Debit Card,Mastercard,Express,FedEx,3,19.87,13.11,0.0,4.77,0.0,59.61,20.28,803.74,Delivered
ORD-00002027,1,CUST-000231,PROD-000310,2025-04-12,2025-04-14,LOC-0001,Debit Card,Mastercard,Overnight,UPS,4,598.4,257.74,210.53,174.65,13.47,2183.07,1152.11,2371.19,Delivered
ORD-00002028,1,CUST-000445,PROD-000496,2025-01-16,,LOC-0008,Credit Card,Mastercard,Express,FedEx,2,647.1,393.24,0.0,103.54,12.86,1294.2,507.72,1410.6,Processing
ORD-00002029,1,CUST-000942,PROD-000345,2025-05-10,2025-05-12,LOC-0036,Digital Wallet,PayPal,Express,FedEx,2,583.93,412.16,178.61,79.14,10.13,989.25,164.93,1078.52,Shipped
ORD-00002029,2,CUST-000942,PROD-000021,2025-05-10,2025-05-12,LOC-0036,Digital Wallet,PayPal,Express,FedEx,5,315.51,128.04,0.0,126.2,0.0,1577.55,937.35,2782.27,Shipped
ORD-00002029,3,CUST-000942,PROD-000305,2025-05-10,2025-05-12,LOC-0036,Digital Wallet,PayPal,Express,FedEx,5,627.22,446.06,547.42,207.09,0.0,2588.68,358.38,5578.04,Shipped
ORD-00002030,1,CUST-000655,PROD-000113,2025-10-20,2025-10-22,LOC-0006,Digital Wallet,Apple Pay,Express,FedEx,2,663.72,403.92,0.0,106.2,13.05,1327.44,519.6,1446.69,Delivered
ORD-00002030,2,CUST-000655,PROD-000369,2025-10-20,2025-10-22,LOC-0006,Digital Wallet,Apple Pay,Express,FedEx,3,165.04,83.0,0.0,39.61,0.0,495.12,246.12,1981.42,Delivered
ORD-00002030,3,CUST-000655,PROD-000096,2025-10-20,2025-10-22,LOC-0006,Digital Wallet,Apple Pay,Express,FedEx,3,76.7,43.73,0.0,18.41,0.0,230.1,98.91,2229.93,Delivered
ORD-00002031,1,CUST-000242,PROD-000124,2025-08-04,2025-08-06,LOC-0013,Credit Card,Visa,Overnight,UPS,1,727.4,448.21,157.77,45.57,13.48,569.63,121.42,628.68,Delivered
ORD-00002032,1,CUST-000416,PROD-000399,2025-07-22,2025-07-25,LOC-0018,Digital Wallet,PayPal,Express,UPS,4,76.51,36.97,0.0,24.48,10.64,306.04,158.16,341.16,Delivered
ORD-00002033,1,CUST-000339,PROD-000396,2025-09-16,2025-09-18,LOC-0038,Debit Card,Mastercard,Overnight,UPS,3,1106.2,449.03,0.0,265.49,8.6,3318.6,1971.51,3592.69,Shipped
ORD-00002034,1,CUST-000380,PROD-000305,2024-06-08,2024-06-10,LOC-0026,Digital Wallet,Apple Pay,Overnight,UPS,5,627.22,446.06,0.0,250.89,13.07,3136.1,905.8,3400.06,Delivered
ORD-00002035,1,CUST-000928,PROD-000190,2024-09-12,2024-09-13,LOC-0012,Digital Wallet,PayPal,Express,FedEx,1,733.91,320.29,0.0,58.71,14.08,733.91,413.62,806.7,Delivered
ORD-00002036,1,CUST-000948,PROD-000095,2024-12-21,2024-12-24,LOC-0020,Credit Card,Mastercard,Express,FedEx,4,207.32,99.12,0.0,66.34,8.23,829.28,432.8,903.85,Shipped
ORD-00002036,2,CUST-000948,PROD-000295,2024-12-21,2024-12-24,LOC-0020,Credit Card,Mastercard,Express,FedEx,4,630.04,484.27,0.0,201.61,0.0,2520.16,583.08,3625.62,Shipped
ORD-00002036,3,CUST-000948,PROD-000094,2024-12-21,2024-12-24,LOC-0020,Credit Card,Mastercard,Express,FedEx,1,654.51,434.98,0.0,52.36,0.0,654.51,219.53,4332.49,Shipped
ORD-00002037,1,CUST-000465,PROD-000189,2025-02-04,,LOC-0018,Credit Card,American Express,Standard,UPS,5,735.65,303.96,0.0,294.26,7.66,3678.25,2158.45,3980.17,Processing
ORD-00002038,1,CUST-000956,PROD-000406,2024-02-26,2024-02-27,LOC-0017,Debit Card,Visa,Standard,UPS,2,535.04,380.5,0.0,85.61,13.17,1070.08,309.08,1168.86,Shipped
ORD-00002039,1,CUST-000325,PROD-000291,2023-12-05,,LOC-0014,Credit Card,Visa,Express,UPS,4,171.06,116.63,0.0,54.74,12.7,684.24,217.72,751.68,Processing
ORD-00002040,1,CUST-000985,PROD-000331,2024-10-08,,LOC-0002,Credit Card,Visa,Overnight,FedEx,1,464.14,289.96,0.0,37.13,10.31,464.14,174.18,511.58,Processing
